pm25,fips,region,longitude,latitude
12.1097236,42005,east,-79.56475,40.814183
8.82634782142857,46127,west,-96.707208,42.751518
4.0509458,49053,west,-113.1506,37.1983
8.8413075,51700,east,-76.48105,37.0998
8.7214285,55035,west,-91.496,44.812
5.201236,56001,west,-105.591725,41.311586
4.515468,56025,west,-106.325088,42.851064
4.061364,72001,west,-66.725988,18.175378
6.1429415,72053,west,-65.618888,18.383983
6.625977,72057,west,-66.165016,17.957894
4.418519,72059,west,-66.802253,18.045111
5.926381,72113,west,-66.627249,18.009558
7.015217,72127,west,-66.05251,18.449814
20.5366647333333,06039,west,-120.034203,36.953256
8.114703,08103,west,-108.761389,40.086944
10.6702804,18183,east,-85.629292,41.169646
8.063095,19171,west,-92.65225,41.987306
11.0159676666667,21199,east,-84.61152,37.09798
10.8842562,24023,east,-79.012,39.70595
9.2629992,24029,east,-75.797317,39.305021
8.107018,27003,west,-93.207615,45.13768
5.245086,30075,west,-105.370283,45.440295
4.075733,30087,west,-106.48982,45.366151
8.153276,38013,west,-102.4018,48.64193
8.6310768,38053,west,-103.2995,47.5812
11.038462,39003,east,-84.0539,40.770944
6.2151142,42013,east,-78.370833,40.535278
9.1710944,42089,east,-75.32328,41.08306
11.285345,51510,east,-77.04435,38.810403
13.071429,53047,west,-119.51896,48.39999
